,latitude,longitude,foundation_date,first_funding_age,last_funding_age,first_milestone_age,last_milestone_age,connections,funding_rounds,total_funding,milestones,roundA,roundB,roundC,roundD,avg_group_size,in_Top500,Target,category,city,state_code
352,0.6858507873274795,0.9252783755504652,0.5555893536121673,0.5706941906463985,0.43731896723931285,0.16217443482209465,0.16217443482209465,0.023809523809523808,0.0,0.26091130935712287,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0,8,1,2
353,0.6626922125804343,0.8128597092614348,0.7777946768060836,0.3291766233592374,0.28100029964043155,0.16217443482209465,0.16217443482209465,0.0,0.16666666666666666,0.01201210145217426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,9
354,0.5237757196379648,0.011746041890815316,0.7221292775665399,0.29121066688086106,0.38754744306831806,0.2033451180089304,0.428616219605808,0.42857142857142855,0.3333333333333333,0.2402088250590071,0.5,1.0,1.0,0.0,0.0,0.26667,1.0,0,7,4,0
355,0.5393795225888434,0.006746166869776882,0.6124714828897339,0.2681044465417646,0.33778216140631245,0.2695501281178035,0.4844474717005612,0.3333333333333333,0.3333333333333333,0.13089570748489818,0.8333333333333334,0.0,1.0,1.0,0.0,0.06667000000000001,1.0,0,0,2,0
356,0.6772563300095864,0.9269873305164921,0.7225855513307985,0.24023240091835846,0.2343063324011187,0.17846755970722109,0.4329084363140995,0.14285714285714285,0.3333333333333333,0.005480667680121614,0.8333333333333334,0.0,0.0,0.0,0.0,0.25,1.0,0,2,6,5
357,0.8715783206847473,0.560537667913027,0.7777946768060836,0.4254503102471937,0.30186276468238116,0.3193106505357162,0.3887753667845134,0.16666666666666666,0.0,0.03488418610233228,0.5,1.0,0.0,0.0,0.0,0.1,1.0,0,1,1,2
359,0.5230267315697549,0.015467039347195545,0.5555893536121673,0.2998319912715784,0.3639445165801039,0.2702907247034911,0.2702907247034911,0.42857142857142855,0.5,0.4249309917190063,0.16666666666666666,1.0,1.0,1.0,0.0,0.15,1.0,0,5,10,0
360,0.4579770510663824,0.8335444069067449,0.2777186311787072,0.598753656365255,0.5247140930882941,0.48682062426345774,0.48682062426345774,0.6190476190476191,0.16666666666666666,0.3599231907828939,0.16666666666666666,0.0,0.0,0.0,1.0,0.25,1.0,0,2,1,2
361,0.5407510324376587,0.006821414639404365,0.5566539923954372,0.4085825016566598,0.2861316420295646,0.3199052901300639,0.45853199701599034,0.16666666666666666,0.0,0.12159459135096212,0.3333333333333333,0.0,0.0,1.0,0.0,0.2,1.0,1,1,2,0
362,0.6759998188206936,0.9269662710245125,0.3888973384030418,0.6198384171034225,0.48315146823811433,0.5949369141448542,0.693868725200826,0.09523809523809523,0.0,0.009881185742289075,0.3333333333333333,1.0,0.0,0.0,0.0,0.2,1.0,0,2,6,5
363,0.5910087627643275,0.8697173915581707,0.723041825095057,0.4580948747297469,0.36976253495805034,0.027104753873266076,0.4173559080146606,0.11904761904761904,0.3333333333333333,0.018082169860383246,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2,0
365,0.31814466771547106,0.49278253481438616,0.33338403041825093,0.7012657550017739,0.5590915900918898,0.16676397132755993,0.8092450239477583,0.14285714285714285,0.0,0.0498859863183582,0.3333333333333333,0.0,0.0,1.0,0.0,0.4,1.0,0,0,1,6
366,0.6769150644629202,0.9268355045039175,0.8333079847908745,0.29084921383963536,0.21173341989612468,0.25059193668710067,0.25059193668710067,0.09523809523809523,0.16666666666666666,0.1879025483057967,0.16666666666666666,1.0,1.0,0.0,0.0,0.15,1.0,0,0,6,5
367,0.5229262401496706,0.012669643164831853,0.4444106463878327,0.3917079994912883,0.3333312524970037,0.16217443482209465,0.16217443482209465,0.07142857142857142,0.16666666666666666,0.7229667560107212,0.0,0.0,1.0,1.0,0.0,0.35,1.0,0,7,3,0
368,0.3515465972658734,0.09372184973858226,0.8010646387832699,0.22556008487452894,0.3203343487814623,0.04901992583222514,0.4004735493496805,0.07142857142857142,0.3333333333333333,0.012981557786934432,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
369,0.756531855952872,0.9808378390018223,0.4444106463878327,0.3964738247755979,0.42209348781462247,0.3785529715762274,0.3785529715762274,0.047619047619047616,0.16666666666666666,0.14989798775853103,0.16666666666666666,1.0,1.0,0.0,0.0,0.15,1.0,1,2,1,1
370,0.6769676635696473,0.9270096292493353,0.5002281368821293,0.3854762813175633,0.41987115461446267,0.450682754370601,0.5553933811207336,0.5238095238095238,0.3333333333333333,0.3900046905628675,0.8333333333333334,1.0,1.0,1.0,0.0,0.2,1.0,0,1,6,5
371,0.7577087845689393,0.9800141999896905,0.49992395437262355,0.37318687791588856,0.25312125449460654,0.058647681446163495,0.058647681446163495,0.07142857142857142,0.0,0.24990998919870386,0.16666666666666666,0.0,0.0,0.0,1.0,0.4,1.0,0,2,20,1
372,0.7510509286326008,0.982624208508312,0.7777946768060836,0.2567387564676667,0.25466315421494207,0.23400689781929446,0.31101813110181314,0.09523809523809523,0.3333333333333333,0.0016051926231147738,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,6,13,1
373,0.6759998188206936,0.9269662710245125,0.8288973384030418,0.3462318520452218,0.25585547343188175,0.2867298065799574,0.3541186900630318,0.5476190476190477,0.16666666666666666,0.06088730647677721,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1,5
374,0.5439123672446512,0.005006287902440725,0.49992395437262355,0.38327409519602135,0.6191195565321614,0.2523704496556496,0.6535845955910178,0.16666666666666666,0.3333333333333333,0.40292835140216826,0.8333333333333334,0.0,1.0,1.0,0.0,0.3,1.0,0,5,1,0
375,0.3705462457070947,0.08362948734937582,0.9210646387832699,0.2589342490143711,0.14656786855773074,0.1824624566183387,0.19150097845242342,0.21428571428571427,0.0,0.0008801056126735208,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0,17,0
376,0.9942036714692308,0.01074886924355492,0.6678326996197719,0.2571002095088924,0.46673366959648427,0.31087217411047324,0.464305406895657,0.3333333333333333,0.6666666666666666,0.1938032363883666,0.3333333333333333,1.0,1.0,1.0,0.0,0.05,1.0,0,0,8,7
377,0.5330238317337028,0.006575029987300603,0.2777186311787072,0.4008781970186818,0.424833949260887,0.46415944990431707,0.8079097877677229,0.5,0.16666666666666666,0.6149537944553346,0.5,0.0,1.0,0.0,1.0,0.3,1.0,0,0,1,0
378,0.5400755016632319,0.006418965466863603,0.6666159695817491,0.4650628861355985,0.33880593288054345,0.3785529715762274,0.4712680959640189,0.14285714285714285,0.0,0.05988718646237549,0.3333333333333333,1.0,0.0,0.0,0.0,0.1,1.0,0,2,2,0
379,0.7510509286326008,0.982624208508312,0.49992395437262355,0.23454955588130955,0.43646374350779066,0.4298000929800093,0.5607235142118864,0.5476190476190477,0.5,0.1909029083490019,1.0,1.0,1.0,1.0,0.0,0.15,1.0,0,5,13,1
381,0.5273395727820508,0.010371516599181802,0.6114068441064638,0.3185405329424286,0.24097957451058732,0.4172099510233207,0.4376493356253987,0.30952380952380953,0.3333333333333333,0.025883105972716727,0.3333333333333333,1.0,0.0,0.0,0.0,0.26667,1.0,0,4,18,0
382,0.5400755016632319,0.006418965466863603,0.825703422053232,0.20483677717758722,0.19565271673991214,0.3276085757841134,0.36477895624533746,0.3333333333333333,0.3333333333333333,0.020112413489618754,0.3333333333333333,1.0,0.0,0.0,0.0,0.03332999999999999,1.0,0,6,2,0
383,0.3515465972658734,0.09372184973858226,0.3888973384030418,0.5765577622040603,0.4427874051138634,0.16217443482209465,0.16217443482209465,0.07142857142857142,0.0,0.24990998919870386,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0,0,1,0
384,0.36692703477797595,0.08114760341147112,0.7780988593155893,0.282957489106207,0.34838194166999603,0.31561307342177247,0.3794449309677489,0.40476190476190477,0.5,0.6599591951034124,0.6666666666666666,1.0,1.0,1.0,0.0,0.13333,1.0,0,0,19,0
385,0.6768584632001872,0.9270667407669347,0.7790114068441064,0.3297254964959136,0.2142990910906912,0.2520731298584758,0.2520731298584758,0.11904761904761904,0.16666666666666666,0.009881185742289075,0.16666666666666666,0.0,0.0,0.0,0.0,0.25,0.0,0,7,6,5
386,0.5237268555698119,0.011729967872433461,0.8333079847908745,0.3236745048428014,0.2527779165001998,0.33782556517790535,0.36670883201972043,0.2619047619047619,0.16666666666666666,0.12989558747049645,0.3333333333333333,1.0,1.0,0.0,0.0,0.2,1.0,0,5,4,0
387,0.7517595727576418,0.9792503372431505,0.16669201520912547,0.7496803818015086,1.0,0.8381228849750791,0.9207669769604185,0.07142857142857142,0.3333333333333333,0.24140896907628914,0.3333333333333333,1.0,1.0,0.0,0.0,0.13333,1.0,1,2,14,1
388,0.5205108998534609,0.014569121910283875,0.49992395437262355,0.6257086822359217,0.6372478026368359,0.16217443482209465,0.16217443482209465,0.09523809523809523,0.3333333333333333,0.47212163459615153,0.0,0.0,0.0,1.0,1.0,0.23332999999999998,1.0,1,0,15,0
389,0.7517595727576418,0.9792503372431505,0.3888973384030418,0.47661599630514667,0.39712345185777076,0.16217443482209465,0.590196014833555,0.023809523809523808,0.16666666666666666,0.11789414729767572,0.3333333333333333,0.0,0.0,1.0,1.0,0.35,1.0,0,0,14,1
390,0.45653954478998626,0.1454088945650091,0.7233460076045627,0.34164675328152505,0.2599630443467839,0.16661801433622003,0.16661801433622003,0.047619047619047616,0.16666666666666666,0.02375766091931032,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,2
391,0.7504287292351025,0.9822756054917081,0.2777186311787072,0.290661793744185,0.5975704155013983,0.7886542765398463,0.8966246094299029,0.8333333333333334,0.5,0.3299195903508421,0.8333333333333334,1.0,1.0,1.0,0.0,0.15,1.0,0,0,13,1
392,0.590431144345125,0.862697434186574,0.5555893536121673,0.4135290534615822,0.3663416400319617,0.3785529715762274,0.5579070848604759,0.09523809523809523,0.16666666666666666,0.07488898667840141,0.5,1.0,1.0,0.0,0.0,0.05,1.0,0,2,1,4
393,0.5228283277944463,0.015511686230462583,0.2777186311787072,0.6864060188624939,0.5452332201358371,0.3785529715762274,0.3785529715762274,0.07142857142857142,0.0,0.24990998919870386,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0,8,10,0
394,0.5219988821135474,0.015028249246256765,0.3888973384030418,0.4830351345743221,0.6830865461446266,0.3785529715762274,0.3785529715762274,0.16666666666666666,0.5,0.2529603552426291,0.16666666666666666,1.0,1.0,1.0,0.0,0.1,1.0,0,2,15,0
397,0.5414802169721212,0.006455648516972425,0.5563498098859315,0.2235453188484374,0.18112015581302437,0.30672591439352165,0.6153762987469322,0.35714285714285715,0.16666666666666666,0.03488418610233228,0.6666666666666666,1.0,1.0,0.0,0.0,0.45,1.0,0,6,6,5
398,0.5220951825532342,0.013012087990639949,0.6670722433460076,0.5745429961779688,0.4409084099081103,0.41928578378904346,0.48904241402052046,0.16666666666666666,0.0,0.0498859863183582,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0,1,3,0
399,0.5219057594502062,0.012720163137468666,0.6673764258555133,0.2347302824019224,0.2825359568517779,0.36596823543403284,0.48237704474933246,0.21428571428571427,0.3333333333333333,0.025033003960475256,0.5,1.0,0.0,0.0,0.0,0.06667000000000001,1.0,0,4,1,0
400,0.7628362648665532,0.9775384229243246,0.6111026615969581,0.3073488758141061,0.2799702856572114,0.29842798914512453,0.4335030759084471,0.23809523809523808,0.16666666666666666,0.08389006680801696,0.5,1.0,1.0,0.0,0.0,0.1,1.0,0,6,1,1
401,0.366802364624828,0.08182454823669132,0.49992395437262355,0.4076654819039205,0.37386386336396327,0.2719178748662061,0.4117284551263339,0.11904761904761904,0.16666666666666666,0.04888586630395648,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1,5,19,0
402,0.9930302614345086,0.010731580693099502,0.33338403041825093,0.5222795638466635,0.39216689972033564,0.43261111651692563,0.43261111651692563,0.07142857142857142,0.0,0.0498859863183582,0.16666666666666666,0.0,0.0,0.0,0.0,0.4,1.0,1,2,1,7
403,0.680375432629495,0.9368306283001927,0.33338403041825093,0.5352985669056273,0.40430857970435485,0.16217443482209465,0.16217443482209465,0.047619047619047616,0.0,0.1098931871824619,0.0,0.0,0.0,1.0,0.0,0.2,1.0,0,0,1,5
404,0.5217731218288296,0.015148885162858167,0.2777186311787072,0.30184675729766997,0.6393015880942869,0.16217443482209465,0.16217443482209465,0.14285714285714285,0.5,0.6839620754490539,0.0,1.0,0.0,1.0,1.0,0.3,1.0,0,5,15,0
405,0.5400755016632319,0.006418965466863603,0.6666159695817491,0.4414077926598258,0.3911431282461047,0.3587082265684971,0.41454488447774424,0.16666666666666666,0.16666666666666666,0.019882385886306357,0.3333333333333333,1.0,0.0,0.0,0.0,0.75,1.0,0,2,2,0
406,0.6759998188206936,0.9269662710245125,0.6115589353612167,0.27947683019069997,0.24422567918497806,0.16217443482209465,0.16217443482209465,0.047619047619047616,0.16666666666666666,0.10789294715365844,0.16666666666666666,1.0,0.0,0.0,0.0,0.1,1.0,1,1,6,5
407,0.6759626526538703,0.9268680630867342,0.5931558935361216,0.23326438951250694,0.4506592089492609,0.4736358427124215,0.5669456066945607,0.7380952380952381,0.6666666666666666,0.3699243909269112,0.5,1.0,1.0,1.0,0.0,0.15,1.0,0,0,6,5
408,0.5234988386033417,0.012683537107644843,0.49992395437262355,0.4036292562768998,0.28151218537754696,0.3785529715762274,0.6965337917464024,0.11904761904761904,0.0,0.07648917870144417,0.5,1.0,0.0,0.0,0.0,0.5,1.0,0,0,3,0
409,0.75921822833304,0.9740004795900157,0.5555893536121673,0.25746835612495567,0.4501473232121455,0.3243488696441893,0.4883018174348329,0.11904761904761904,0.5,0.48723846861623393,0.5,1.0,1.0,1.0,0.0,0.2,1.0,0,2,1,1
410,0.36855175353037717,0.0857676340016756,0.7777946768060836,0.2347302824019224,0.21224530563324012,0.23859643432475974,0.23859643432475974,0.023809523809523808,0.16666666666666666,0.03338400608072969,0.16666666666666666,1.0,0.0,0.0,0.0,0.15,1.0,1,0,17,0
411,0.3725557977804063,0.08789827298309823,0.44562737642585554,0.4942200981278071,0.57328705553336,0.30628263760500796,0.551247121403782,0.07142857142857142,0.5,0.2799135896307557,0.3333333333333333,0.0,1.0,1.0,0.0,0.2,1.0,1,0,1,0
412,0.19425004397651,0.4754494325095085,0.8333079847908745,0.3348594683962864,0.21737664802237316,0.27488026120895637,0.27488026120895637,0.11904761904761904,0.0,0.024882985958314997,0.16666666666666666,1.0,0.0,0.0,0.0,0.1,1.0,0,0,7,6
413,0.7293693290652574,0.6676703637016651,0.5000760456273764,0.25691948298827955,0.19668273072313228,0.27458834722627656,0.6676559307190815,0.38095238095238093,0.16666666666666666,0.07988958675041005,0.6666666666666666,1.0,1.0,0.0,0.0,0.3,1.0,0,6,9,8
414,0.6763850205794408,0.9267639440460628,0.6679847908745247,0.273793985153651,0.22712744706352378,0.19638783475506255,0.39262430670429116,0.14285714285714285,0.16666666666666666,0.005280633676041125,0.3333333333333333,0.0,0.0,0.0,0.0,0.15,1.0,0,6,6,5
415,0.540141590200272,0.00690027369375738,0.6111026615969581,0.2347302824019224,0.2018140731122653,0.21623257976279286,0.45616425026758783,0.09523809523809523,0.16666666666666666,0.030883706044725366,0.6666666666666666,1.0,0.0,0.0,0.0,0.1,1.0,0,3,2,0
416,0.6769150644629202,0.9268355045039175,0.7919391634980989,0.3077170224301693,0.2691957151418299,0.3151643908187647,0.4157287578519456,0.19047619047619047,0.16666666666666666,0.011881425771092531,0.3333333333333333,1.0,0.0,0.0,0.0,0.5,1.0,0,5,6,5
417,0.6770070357580205,0.9272236605916488,0.6673764258555133,0.2347302824019224,0.12399495605273674,0.16809920750759516,0.16809920750759516,0.047619047619047616,0.0,0.0498859863183582,0.16666666666666666,1.0,0.0,0.0,0.0,0.1,0.0,1,3,6,5
420,0.3148756569505693,0.10624831306674329,0.7221292775665399,0.21236035529495237,0.13835896923691574,0.16217443482209465,0.16217443482209465,0.11904761904761904,0.16666666666666666,0.0498859863183582,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,0,0
421,0.6758975312661532,0.9267140893100858,0.8888212927756654,0.24866630521362545,0.19171993607670798,0.17091023104451147,0.30554204101932037,0.07142857142857142,0.5,0.041885026203144375,0.5,1.0,0.0,0.0,0.0,0.2,1.0,0,2,6,5
422,0.9923185362480543,0.00805986482189601,0.5555893536121673,0.47441381018360473,0.3475267179384739,0.10797033289005654,0.5725730595828873,0.07142857142857142,0.0,0.04088490618874265,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1,6,8,7
423,0.5144422220734656,0.014769567219323772,0.8888212927756654,0.2864448415965515,0.17222458050339592,0.1790567934870747,0.22422777939952213,0.07142857142857142,0.0,0.019882385886306357,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1,0
424,0.6394942149848137,0.33638598525705177,0.33338403041825093,0.5695897507982087,0.43628895325609274,0.45941855059301784,0.45941855059301784,0.07142857142857142,0.0,0.06488778653438412,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0,2,1,3
425,0.530027741296675,0.009246202265118924,0.5563498098859315,0.3319276826174555,0.2146424290850979,0.16217443482209465,0.16217443482209465,0.0,0.0,0.03988478617434092,0.0,1.0,0.0,0.0,0.0,0.2,0.0,1,6,1,0
426,0.5222228923185385,0.012601884059319843,0.8333079847908745,0.25123663795123063,0.1864200459448662,0.2249683759852097,0.2249683759852097,0.07142857142857142,0.6666666666666666,0.0017302076249149899,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,1.0,1,5,3,0
427,0.8965835979810803,0.0015730205069216829,0.7782509505703422,0.41518236644644807,0.2922867558929285,0.3361984150151903,0.3785529715762274,0.11904761904761904,0.0,0.01288154578549426,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0,5,1,2
428,0.6767216806531425,0.9270424311187021,0.4444106463878327,0.48871797961137103,0.36086695964842197,0.16217443482209465,0.16217443482209465,0.5,0.0,0.4499339920790495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7,6,5
429,0.7510509286326008,0.982624208508312,0.723041825095057,0.38895694023307026,0.2678286056731922,0.1441082027829133,0.2896921929227077,0.09523809523809523,0.0,0.024882985958314997,0.5,1.0,0.0,0.0,0.0,0.1,1.0,0,0,13,1
430,0.19470495877952024,0.4753030044172607,0.5557414448669201,0.27360656505820063,0.29485242708749504,0.2657011881980258,0.41410160768923054,0.2619047619047619,0.16666666666666666,0.09189102692323078,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0,6,7,6
431,0.36909344926045656,0.08312776586040073,0.8343726235741444,0.13625440939242423,0.115442718737515,0.16217443482209465,0.16217443482209465,0.0,0.5,0.004240038804656559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1,0
433,0.6246851324486821,0.33978447027863345,0.33338403041825093,0.6539488744753911,0.5149632940471435,0.21623257976279286,0.21623257976279286,0.047619047619047616,0.0,0.09989198703844461,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,3
434,0.9925425418475725,0.008113874435983583,0.8333079847908745,0.29048106722357214,0.17598881342389136,0.19816634772361152,0.19816634772361152,0.07142857142857142,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1,3,8,7
435,0.595778006347401,0.870813872634713,0.6111026615969581,0.5044880419285528,0.37899520575309636,0.16217443482209465,0.16217443482209465,0.07142857142857142,0.16666666666666666,0.02245733488018562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,1,2
436,0.6759626526538703,0.9268680630867342,0.8894296577946768,0.24591524595540742,0.15700534358769477,0.17120755084168532,0.29428172942817293,0.09523809523809523,0.16666666666666666,0.009711165339840781,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,1.0,0,0,6,5
437,0.36855175353037717,0.0857676340016756,0.6682889733840304,0.33155953600139226,0.28048217139432685,0.2973954785767572,0.3590055463656709,0.35714285714285715,0.16666666666666666,0.40992919150298035,0.3333333333333333,0.0,1.0,1.0,0.0,0.05,1.0,0,0,17,0
438,0.3185508704309362,0.49290573664381876,0.4444106463878327,0.48028407531610406,0.4710097882540952,0.16217443482209465,0.16217443482209465,0.0,0.3333333333333333,0.09089090690882906,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,2,1,6
440,0.5400755016632319,0.006418965466863603,0.8333079847908745,0.25453657034612476,0.14246654015181784,0.2479268701415242,0.25222449266430974,0.07142857142857142,0.0,0.0038804656558787056,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0,6,2,0
442,0.539355712293617,0.0063706502785854935,0.6673764258555133,0.24591524595540742,0.13442618857371155,0.19845826170629127,0.3413825911150033,0.09523809523809523,0.0,0.004880585670280433,0.3333333333333333,1.0,0.0,0.0,0.0,0.3,1.0,0,4,2,0
443,0.5223167058028245,0.01288542693057544,0.5557414448669201,0.27910868357463675,0.49136036755892937,0.4979295730487713,0.627517758100613,0.6904761904761905,0.6666666666666666,0.6999639956794815,0.6666666666666666,1.0,1.0,1.0,1.0,0.18,1.0,0,6,3,0
444,0.7366795502470112,0.6600171580500295,0.6669201520912548,0.3190894060791047,0.3223881342389134,0.3157590304131124,0.3157590304131124,0.14285714285714285,0.16666666666666666,0.04688562627515302,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,8
445,0.5083419046942044,0.5140201011444445,0.6111026615969581,0.36896992576825505,0.24918847383140236,0.16217443482209465,0.16217443482209465,0.023809523809523808,0.0,0.29991598991879026,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,1.0,0,0,16,1
446,0.755060683669106,0.979465113650523,0.4444106463878327,0.37300615139527565,0.7097670295645226,0.540878769204156,0.540878769204156,0.30952380952380953,0.6666666666666666,0.3899267912149458,0.16666666666666666,0.0,1.0,1.0,1.0,0.225,1.0,0,2,1,1
447,0.5217484825484698,0.014823204300881982,0.2777186311787072,0.6655019846449393,0.6858207650819018,0.7031991610175905,0.7031991610175905,0.23809523809523808,0.3333333333333333,0.31991839020682483,0.16666666666666666,0.0,0.0,0.0,1.0,0.2,1.0,0,0,15,0
448,0.7517539540806253,0.9785567424946686,0.2868441064638783,0.2424345870399004,0.19582750699161008,0.16217443482209465,0.16217443482209465,0.16666666666666666,0.3333333333333333,0.41993039164699764,0.0,1.0,1.0,1.0,0.0,0.16667,1.0,0,7,14,1
449,0.3515465972658734,0.09372184973858226,0.33338403041825093,0.5274135357470364,0.7083936775868958,0.3785529715762274,0.668245164498935,0.11904761904761904,0.3333333333333333,0.24501480177621315,0.3333333333333333,1.0,1.0,0.0,0.0,0.16667,1.0,0,1,1,0
450,0.5245207930541546,0.011377905625197578,0.2777186311787072,0.6132385523136341,0.47699635437475035,0.16217443482209465,0.16217443482209465,0.0,0.0,0.024882985958314997,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1,2,4,0
451,0.09146806428033624,0.7650241509132625,0.3888973384030418,0.47587970307302024,0.6187762185377548,0.6267771615149255,0.6546225119738791,0.023809523809523808,0.3333333333333333,0.21451237148457816,0.3333333333333333,0.0,1.0,1.0,1.0,0.35,1.0,0,2,1,2
452,0.6759998188206936,0.9269662710245125,0.33338403041825093,0.5928833912327557,0.45801288453855377,0.16217443482209465,0.16217443482209465,0.14285714285714285,0.0,0.14989798775853103,0.0,0.0,0.0,1.0,0.0,0.3,1.0,0,3,6,5
453,0.5400755016632319,0.006418965466863603,0.6111026615969581,0.3293573498798504,0.3911431282461047,0.23400689781929446,0.44239023493669793,0.11904761904761904,0.16666666666666666,0.00878104372524703,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,1.0,1,5,2,0
454,0.5305773584402534,0.009021675388986638,0.33338403041825093,0.5173263184669036,0.38754744306831806,0.3243488696441893,0.3243488696441893,0.14285714285714285,0.0,0.1598991879025483,0.16666666666666666,0.0,1.0,0.0,0.0,0.2,1.0,0,2,1,0
455,0.5392881500052286,0.005506013681435715,0.5565019011406844,0.3966612448710483,0.2750137335197763,0.29754143556809703,0.6161168953326197,0.11904761904761904,0.0,0.06988838660639277,0.6666666666666666,0.0,1.0,0.0,0.0,0.1,1.0,0,6,2,0
456,0.6759998188206936,0.9269662710245125,0.8340684410646387,0.2847915286116856,0.17068268078306034,0.16217443482209465,0.16217443482209465,0.07142857142857142,0.16666666666666666,0.0008801056126735208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,6,5
457,0.6763850205794408,0.9267639440460628,0.6679847908745247,0.3621826408830164,0.2428585697163404,0.2651065486036781,0.3785529715762274,0.30952380952380953,0.0,0.014881785814297716,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0,6,5
458,0.9931875843909744,0.007620363868069177,0.2777186311787072,0.6387276852948854,0.5007678286056731,0.7295633183051691,0.8440476576605798,0.4523809523809524,0.0,0.07988958675041005,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0,6,8,7
459,0.36686338714160716,0.08100550886089432,0.667680608365019,0.25160478456729385,0.17034558529764285,0.38966192036154085,0.5053301330911528,0.5238095238095238,0.16666666666666666,0.03988478617434092,0.6666666666666666,1.0,1.0,0.0,0.0,0.2,1.0,0,6,19,0
461,0.5264923960302389,0.010095500405565283,0.4444106463878327,0.39739084452833723,0.6861641030763085,0.625890607937898,0.7034964808147643,0.23809523809523808,0.8333333333333334,0.6462575509061087,0.5,0.0,1.0,1.0,0.0,0.26667,1.0,0,5,18,0
462,0.678635623107712,0.9193332885673412,0.5555893536121673,0.3016660307770571,0.35180283659608474,0.3513022607116214,0.3513022607116214,0.23809523809523808,0.16666666666666666,0.1208945073408809,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,1,6,12,0
463,0.5400755016632319,0.006418965466863603,0.33338403041825093,0.5171455919462907,0.4742621354374751,0.43261111651692563,0.43261111651692563,0.21428571428571427,0.16666666666666666,0.19990398847861743,0.16666666666666666,0.0,0.0,1.0,1.0,0.35,1.0,0,2,2,0
464,0.20067443467186113,0.47528205896585163,0.4444106463878327,0.37061654517828335,0.7095922393128248,0.6489950590855524,0.6489950590855524,0.23809523809523808,0.5,0.495939512741529,0.16666666666666666,0.0,1.0,1.0,0.0,0.16667,1.0,1,0,7,6
465,0.3731575765107799,0.07797351031801342,0.2777186311787072,0.7375717049204469,0.7449935077906513,0.18468424637540137,0.18468424637540137,0.07142857142857142,0.6666666666666666,0.5144417330079609,0.16666666666666666,0.0,0.0,0.0,1.0,0.46667,1.0,0,3,1,0
466,0.5398878286399303,0.006419478649429947,0.7228897338403042,0.22262829909569803,0.28116884738314024,0.4157287578519456,0.4157287578519456,0.16666666666666666,0.16666666666666666,0.06288754650558066,0.16666666666666666,1.0,1.0,0.0,0.0,0.1,1.0,0,0,2,0
467,0.6769150644629202,0.9268355045039175,0.8333079847908745,0.36860177915219183,0.24884513583699563,0.217713772934168,0.3332360286724401,0.19047619047619047,0.0,0.001880225627075249,0.5,0.0,0.0,0.0,0.0,0.1,1.0,1,5,6,5
468,0.6008966671642879,0.7270602028210402,0.8900380228136883,0.2347302824019224,0.12399495605273674,0.16217443482209465,0.16217443482209465,0.047619047619047616,0.0,8.000960115213825e-05,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2
469,0.7571302911098736,0.9811747908734951,0.4444106463878327,0.2347302824019224,0.33589692369157015,0.5393975760327809,0.6605472846593797,0.30952380952380953,0.16666666666666666,0.11589390726887226,0.5,1.0,0.0,1.0,0.0,0.1,1.0,0,0,1,1
470,0.5222268069705586,0.012912416532209812,0.6117110266159695,0.24279604008112612,0.1315171793847383,0.14899505908555244,0.4466824516449894,0.14285714285714285,0.0,0.09139096691602992,0.3333333333333333,1.0,0.0,0.0,0.0,0.1,1.0,0,6,3,0
